Store,Report Date,End of Day Deposit,Actual Deposit,Deposit Over/(Short),Date Deposit Made,End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/(From),Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Report Month,Email,Email 2,Email 3,Email 4,Email 5,Email 6,Email_Store,Month Number,ZOHO_EMAIL_1,ZOHO_EMAIL_2,NUMBERCA154,15-Aug-18,764.46,764.46,16-Aug-18,0,435,0,-435,0,0,0,0,0,10,10,EFT CLEAN-UP 07/18/2018 PY CERVANTES CERVANTES ROBERTO 9793103,August,8,fiestaca154@fiestainsurance.com,fiestaca154@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,62
TN002,8-Aug-18,-16.02,0,,16.02,2703.92,0,-2703.92,0,16.02,0,0,0,10,10,EFT CLEAN-UP 07/11/2018 PY NIYINDERE NICOLE MAIKA 200647962600,August,8,fiestatn002@fiestainsurance.com,fiestatn002a@fiestainsurance.com,acc@fiestainsurance.com,acc_tn@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,62
TN002,15-Aug-18,1744.06,1744.06,16-Aug-18,0,1036,0,-1036,0,0,0,0,0,10,10,EFT CLEAN-UP 07/27/2018 PY MARIA M ARIAS GRATEROL G00893955000,August,8,fiestatn002@fiestainsurance.com,fiestatn002a@fiestainsurance.com,acc@fiestainsurance.com,acc_tn@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,62
TX020,8-Aug-18,-100,0,,100,195.55,0,-195.55,0,100,0,0,0,10,10,EFT CLEAN-UP 07/11/2018 PY REYES CARMONA JUAN EDGLTD0002236400,August,8,fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,62
CA006,22-Aug-18,5429.56,5429.56,23-Aug-18,0,1856,0,-1856,0,0,0,0,0,20,20,"EFT CLEAN-UP 07/31/2018 PY RODRIGUEZ NATANEL MIL3753352  AR-1",August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,61
CA009,15-Aug-18,1726.56,1726.56,16-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 07/23/2018 PY GALLEGOS HERIBERTO 104631420784001,August,8,fiestaca009@fiestainsurance.com,fiestaca009@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,61
CA024,1-Aug-18,1852.87,1852.87,3-Aug-18,0,194,0,-194,0,0,0,0,0,20,20,"EFT CLEAN-UP 07/10/2018 PY ALARCON SONIA ENY 0477873-00  AR-1",August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,61
CA157,29-Aug-18,11,11,30-Aug-18,0,56,0,-56,0,0,0,0,0,10,10,EFT CLEAN-UP 08/03/2018 PY SALCICCIA ANNTIONATE MARIE 4337920,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,61
CO001,2-Aug-18,678.93,678.93,3-Aug-18,0,0,0,0,0,0,0,50,0,0,50,"SVP- NO APP UPLOADED 77755149  SVP- NO APP UPLOADED  77755149",August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,61
CO001,15-Aug-18,1332.88,1332.88,16-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 07/23/2018 PY BASUTISTASANTIAGO JULIAN CO3704666,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,61
TX034,15-Aug-18,192.66,192.66,16-Aug-18,0,0,0,0,0,0,0,0,0,10,10,EFT CLEAN-UP 07/23/2018 PY CRUZ ROBLEDO NESTOR JOSE 200139717,August,8,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,61
